,siteID,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft,notes,siteName,latitude,longitude,mat,map,xmin,ymin,xmax,ymax
2088,UMBS,Pearsall_NE_9048_082714.CSV,8.924780846,2.816170666,8.790893055,7.930817221,9.347954854,40,19.863,12.26255,11.8695,8,2.46E-16,8,8,9.725,4.284662569,9,5.895957312,2.86255398,1.062047696,2.60865562,0,0,0.611904762,264.1195755,11.95356635,11.01053254,4.110328541,4.907972886,3.207786278,3.991,0,100,19.863,216.8,3.65,0.819737897,14.85961969,59.96030922,62,16.12541126,123,9,-0.173623891,2.728065826,1.849,2.443,3.9885,6.46725,9.3882,UMBS-Pearsall,UMBS_Pearsall_NE_9048,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2275,UMBS,Pearsall_NW_9426_082614.CSV,9.193034832,3.599959018,9.912845343,12.95970493,9.856348296,40,17.682,11.790525,13.0005,8,3.76E-16,8,8,9.625,5.192141498,11,5.888465816,3.607263461,1.187555537,3.524370499,0,0,0.664473684,220.8918904,11.43964605,9.488223688,4.036568776,5.472396782,4.29833636,3.244,0,100,17.682,194.375,3.275,0.886462557,14.39561656,61.40540541,60,16.54234698,112,8,-0.05973296,2.549404605,1.635,1.947,3.244,8.213,12.6756,UMBS-Pearsall,UMBS_Pearsall_NW_9426,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1889,UMBS,fhd_062511_43n_bad.CSV,9.639345231,3.946219744,9.106200239,15.57265027,10.4008737,50,20.975,12.69184,12.581,8,3.81E-16,8,8,10.12,5.255279173,9.5,5.885958315,3.622981778,1.023680928,3.413101597,0,0,0.699090909,250.8376455,11.80177902,10.56199117,4.886688944,5.951332626,4.147408535,4.677,0,100,22.851,254.46,4.7,0.871285661,15.40292422,70.71408351,72,18.58466088,130,10,-0.291317307,2.90424559,2.0452,2.99,4.676,6.962,12.8206,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1973,UMBS,B4_Cross_3.CSV,11.99262856,4.094092697,12.39592288,16.76159501,12.65565861,40,21.141,15.625775,16.806,8,3.48E-16,8,8,13,6.017069736,13.5,5.884076686,3.282250654,1.097258749,2.968541435,0,0,0.6375,605.9505764,17.95950691,16.83468704,4.74450938,7.028849298,4.776392627,5.656,0,100,21.141,267.375,4.95,0.947298537,19.08853874,64.92731525,67,14.11942211,110,10,-0.555807225,3.336685858,2.1214,3.464,5.655,8.7665,15.556,UMBS-AmeriFlux,UMBS_AF_B4,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2241,UMBS,fhd_042010_4s.CSV,13.84707531,4.797487915,15.15836103,23.01589029,14.63888886,50,21.945,17.01624,18.95,8,4.57E-16,8,8,14.94,6.257762526,18,5.88242625,3.208954166,1.0614753,3.020872725,0,0,0.619130435,464.4102574,16.60373572,13.7377661,5.309639807,9.341932431,5.801017103,8.902,0,100,21.945,147.82,3.5,0.925097572,18.88228346,53.68111036,53,18.02230927,120,10,0.06411983,2.492256605,2.242,3.774,8.864,14.364,17.722,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1990,UMBS,f_f_out_081111_230-270.CSV,10.79324788,2.933727216,10.85902445,8.606755375,11.17523093,40,22.128,14.0134,14.8175,8,4.02E-16,8,8,12.45,4.755293946,13.5,5.87949181,3.162197943,1.012052538,2.994585625,0,0,0.636956522,315.0158596,14.49221383,10.24654078,3.899563886,6.419033641,3.595703025,5.847,0,100,22.128,197.8,5.175,0.858862669,16.04199022,70.85304161,74,18.91550317,124,12,-0.482129216,2.83369568,2.325,3.64375,5.845,8.5525,11.5447,UMBS-FASET,UMBS_faset_f,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2244,UMBS,CMSCP3NS.CSV,16.85034489,5.734203947,17.41895953,32.8810949,17.7761973,40,30.32,21.78905,22.6965,8,4.50E-16,8,8,17.85,7.846442931,18,5.873334005,3.008497828,0.947543047,2.767308337,0,0,0.708064516,2200.569257,32.30259198,34.01634619,6.493095955,10.5174985,7.395205641,9.614,0,100,30.32,441.1,5.925,0.943285838,25.01794578,71.17852486,72,21.33291216,130,10,-0.140857806,2.241006371,2.131,3.236,9.6125,16.9205,19.776,UMBS-LTREB,IP_CP3,NA,reference,,NA,unmanaged,NA,ENF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1710,UMBS,bs_40_e.CSV,14.36879722,5.386785114,15.18063506,29.01745386,15.32169544,40,25.83,19.049875,22.3475,8,3.76E-16,8,8,15.15,8.109981188,17.5,5.87005306,3.317828194,1.004821128,3.139212257,0,0,0.664814815,2206.887941,37.91228374,27.74070444,6.76123547,7.289264129,6.412295321,5.1915,0,100,25.83,459.275,4.85,0.84957061,18.55621637,65.58695415,69,17.87220971,114,10,-0.484448174,2.776717757,1.771,2.883,5.19,7.562,19.289,UMBS-LTREB,UMBS_bs40,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2231,UMBS,Pearsall_NW_9329_081314.CSV,15.75889212,4.538746719,16.76852764,20.60022178,16.38376932,40,26.733,21.294475,22.1465,8,3.18E-16,8,8,16.75,7.475601339,19,5.864346805,3.052273701,1.033790975,2.958046291,0,0,0.690178571,2127.028917,39.18713023,24.31867063,4.747748778,8.900760733,6.910130822,6.508,0,100,26.733,203.35,5.225,0.928583472,21.96042313,66.47841063,68,19.30483696,122,10,-0.216429721,2.541801436,2.088,2.98225,6.496,15.0045,19.4388,UMBS-Pearsall,UMBS_Pearsall_NW_9329,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2112,UMBS,CMSBS40XNS.CSV,18.33839084,4.854374979,19.7031903,23.56495644,18.95448261,40,26.975,22.447825,23.6105,8,2.46E-16,8,8,20.975,5.894314949,23,5.862194253,3.078347086,1.077042804,2.798561858,0,0,0.616964286,1676.781281,32.1628769,25.34424255,4.36598766,11.86043383,8.064404324,13.736,0,100,26.975,355.675,3.425,0.828424685,20.14679803,69.03839122,72,22.50411215,136,8,-0.162979192,2.252363651,1.678,2.831,13.724,19.4895,21.4372,UMBS-LTREB,UMBS_BS40,NA,,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2211,UMBS,CMSPSA1EW.CSV,10.63796578,2.173392337,10.67531503,4.723634251,10.85227438,40,16.957,13.378775,13.5245,8,4.02E-16,8,8,11.675,3.331185205,13,5.85655658,3.12576783,1.124551303,2.738444989,0,0,0.506944444,147.6831307,10.38313819,6.314552396,2.273400429,6.576062043,3.364829808,6.299,0,100,16.957,349.075,2.95,0.833274415,13.90237176,64.66377705,66,15.35875841,111,11,-0.257117159,2.977170996,2.531,3.752,6.298,8.521,11.6926,UMBS-LTREB,UMBS_PSA1,NA,,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2076,UMBS,Pearsall_NE_9220_082214.CSV,10.30480158,4.085234635,9.413434797,16.68914202,11.06620301,40,23.546,12.80705,12.3,8,5.32E-16,8,8,10.9,5.266244709,11,5.849052041,3.307882721,1.191633815,3.099934562,0,0,0.696,171.4505038,8.554884464,9.912842964,4.876908946,6.724063454,4.165880447,6.012,0,100,23.546,209.725,4.25,0.858120346,16.4910778,75.57168416,77,16.21285307,123,13,-0.533872489,3.38245628,1.937,3.588,6.012,8.748,12.9036,UMBS-Pearsall,UMBS_Pearsall_NE_9220,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2062,UMBS,Pearsall_NW_9048_082714.CSV,10.4018553,2.442899235,10.43264444,5.967756674,10.67788164,40,16.514,12.5149,12.988,8,4.50E-16,8,8,11.325,2.990476336,12,5.849052041,3.3437213,1.067265413,3.085900103,0,0,0.545833333,77.55657741,7.671608627,4.324696347,2.688921877,6.847104957,3.589753893,6.172,0,100,16.514,210.925,2.85,0.875921861,14.2022845,67.5596537,70,16.07759028,113,10,-0.552484567,3.227060112,2.0916,3.868,6.172,9.673,12.1252,UMBS-Pearsall,UMBS_Pearsall_NW_9048,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1787,UMBS,fhd_062511_8n.CSV,10.13691003,4.519671625,9.622805516,20.4274316,11.08042544,50,21.092,13.13468,12.748,8,2.84E-16,8,8,11.08,5.554332745,11.5,5.841647884,3.460120755,1.014560838,3.406316229,0,0,0.690909091,344.5300077,13.50567604,12.73289921,5.101100639,6.135881733,4.783487575,4.372,0,100,21.092,248.54,4.1,0.90553548,16.6283084,67.65791804,68,16.35773956,118,9,-0.210587597,2.920069246,1.837,2.634,4.371,8.624,13.6892,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1732,UMBS,ahd_041910_29n.CSV,12.97983233,3.529867936,12.9618534,12.45996764,13.4419796,50,19.75,15.44714,15.905,8,4.21E-16,8,8,14.08,4.494168557,14,5.837289329,3.353941057,1.065855384,3.153212459,0,0,0.593333333,217.8852383,11.76902159,8.90928555,4.015508949,8.741673987,4.833594938,8.256,0,100,19.75,146.74,3.14,0.928085304,17.66240434,57.957441,57,20.03121276,120,10,0.194068324,2.520745134,2.279,4.961,8.254,12.65,15.4462,UMBS-AmeriFluxHD,UMBS_AmeriFluxHD,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2295,UMBS,ltreb_bp_36_1.CSV,12.20613318,3.993629906,12.22906048,15.94907983,12.82731617,40,19.845,15.0735,16.7115,8,3.18E-16,8,8,12.975,5.171358498,15,5.836574687,3.321307972,0.971205289,3.07283386,0,0,0.607142857,327.4889366,14.02214221,11.43977555,4.248018687,7.548068993,4.822755556,6.144,0,100,19.845,402.7,4.15,0.904412803,16.84715347,72.05856052,75,16.53210909,115,9,-0.696119591,3.351383994,2.409,3.8,6.1405,9.478,15.783,UMBS-LTREB,UMBS_bp36,NA,treatment,burn,1936,,NA,MF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2278,UMBS,Pearsall_NW_9412_082714.CSV,8.585494001,2.727133129,7.765130733,7.437255106,8.997890362,40,16.269,10.461525,9.7375,8,5.51E-16,8,8,9.4,3.192940932,8,5.835640717,3.432140131,1.060667884,3.374507821,0,0,0.598529412,78.68513855,6.284956587,6.259749136,3.112571556,5.590545153,3.470999009,5.067,0,100,16.269,188.375,2.675,0.774936681,11.51738526,68.48180611,71,16.56813575,114,10,-0.707859084,3.354863778,1.875,2.692,5.067,6.9715,11.8656,UMBS-Pearsall,UMBS_Pearsall_NW_9412,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2123,UMBS,Pearsall_NE_9275_081314.CSV,12.97315922,5.264592341,12.91526381,27.71593252,13.97590406,40,26.737,18.15265,19.237,8,2.01E-16,8,8,13.95,7.21092476,14,5.827952738,3.358511486,1.117003646,3.189139555,0,0,0.733928571,1221.625418,25.81557989,23.56228454,5.98302787,7.585516641,6.035207144,4.6675,0,100,26.737,195.425,6.7,0.919493006,20.26563213,65.01305684,65,18.80658676,113,10,-0.0456107,2.312895021,2.134,2.688,4.667,12.841,17.1812,UMBS-Pearsall,UMBS_Pearsall_NE_9275,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1837,UMBS,DEFCAN_00_10E3.CSV,10.79569524,3.806663198,10.91709201,14.49068471,11.38370115,10,18.786,12.9044,12.701,8,4.19E-16,8,8,12.3,4.57165178,12,5.824623349,3.911546147,1.364770772,3.972022336,0,0,0.59,181.9482332,10.66712768,8.255944542,4.534229867,5.928362494,4.207088301,4.623,0,100,18.786,3605.5,4,0.79382474,14.30638298,53.4523618,55,14.20184986,94,5,-0.071740873,2.598040182,1.515,2.765,4.623,8.791,12.303,UMBS-DEFCAN,,2019,control,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2149,UMBS,f_c_out_081111_80-120.CSV,7.115616369,1.906752717,6.900582581,3.635705924,7.360489765,40,20.301,9.51925,8.3635,8,4.02E-16,8,8,7.325,3.284676935,6.5,5.817581774,3.423436668,1.048622137,3.421506244,0,0,0.713095238,137.9234738,6.595668162,9.71702811,3.629743614,4.415400663,2.0627573,4.364,0,100,20.301,233.8,4.575,0.657954312,9.5292863,67.78634856,70,14.13354703,123,20,-0.15243845,2.756812954,1.728,2.93,4.364,5.6025,7.048,UMBS-FASET,UMBS_faset_c,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1926,UMBS,Pearsall_NE9318_09252016.CSV,11.90125739,4.93262384,11.64309874,24.33077795,12.85933264,40,33.927,16.772,16.618,8,2.84E-16,8,8,12.05,7.510505463,11.5,5.817245569,3.175458054,1.087922989,2.89733346,0,0,0.801428571,1952.315743,28.86031832,33.45740231,7.786172744,6.513353269,5.24906839,4.9825,0,100,33.927,224.175,8.35,0.917995131,22.34933488,64.7436956,63,18.67955022,121,8,0.090929964,2.604325626,1.592,2.396,4.98,9.191,14.0342,UMBS-Pearsall,UMBS_Pearsall_NE_9318,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2034,UMBS,fhd_042010_45n.CSV,13.35398248,3.949274151,14.51495459,15.59676632,13.91451325,50,21.588,17.36894,18.891,8,3.81E-16,8,8,15.14,6.372805745,17.5,5.804932752,3.062931529,1.060459012,2.823578932,0,0,0.563478261,652.8647385,22.09223677,12.83736004,4.388965707,8.395605327,5.510943211,7.746,0,100,22.684,155.54,3.26,0.926336047,19.65709828,52.63453867,51,18.91317998,116,8,0.301635441,2.525375097,1.828,2.881,7.746,12.668,16.6414,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2168,UMBS,Pearsall_NW_9215_08214.CSV,10.48036496,4.15089896,10.43370701,17.22996218,11.2533223,40,21.696,14.250525,15.421,8,4.27E-16,8,8,11.45,5.746570884,11.5,5.803043918,3.142815826,1.153354411,2.729118343,0,0,0.669565217,575.7104006,18.51353581,15.26300732,4.690421336,5.721866477,4.813946364,3.97,0,100,21.696,201.775,4.525,0.893821015,17.33883677,62.2619638,61,17.44283897,116,11,0.107075045,2.728482308,1.391,2.2815,3.969,6.568,14.354,UMBS-Pearsall,UMBS_Pearsall_NW_9215,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2004,UMBS,AM_C4_2012.CSV,9.249704372,4.050429101,9.275479679,16.40597591,10.07734377,40,24.723,15.624675,18.4985,8,3.18E-16,8,8,7.675,6.211599984,6,5.802411716,3.322788923,1.0544889,3.253543169,0,0,0.721153846,1737.361576,32.24480883,26.41275979,6.971007054,4.063193471,3.465182524,2.979,0,100,24.723,271.225,6.45,0.742356361,14.04006678,58.9388602,58,13.37531517,107,10,0.131284345,3.239321151,1.428,2.079,2.979,4.847,6.4696,UMBS-AmeriFlux,UMBS_AF_C4,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1721,UMBS,ahd_041910_19n.CSV,14.49557851,4.410536965,15.64690012,19.45283632,15.13887631,50,22.248,17.34796,18.9995,8,3.81E-16,8,8,15.24,5.783720997,18,5.792742247,3.185012141,1.094519822,3.011569917,0,0,0.610434783,401.1445003,15.33214431,12.88680919,4.788307681,9.800902174,5.59864094,9.5595,0,100,22.248,156.52,3.54,0.925605493,19.27621975,61.46355499,62,20.73474709,126,10,0.005865056,2.581002823,2.523,4.364,9.553,14.89875,17.554,UMBS-AmeriFluxHD,UMBS_AmeriFluxHD,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2261,UMBS,fhd_042010_31n.CSV,14.08624229,4.049955601,14.69919481,16.40214037,14.64569286,50,22.439,17.6832,19.5915,8,4.75E-16,8,8,15.18,5.727449124,17,5.785312285,3.087082107,1.227815926,2.74818079,0,0,0.566086957,526.0903026,17.8385038,14.41797784,4.886735077,9.390394404,5.533631807,9.246,0,100,22.439,158.08,3.64,0.914770896,19.908931,58.85097493,58,19.59147023,117,8,0.065913579,2.406965113,1.635,4.611,9.244,13.303,17.4374,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2268,UMBS,fhd_042010_25n.CSV,16.10726214,3.598730641,16.65247082,12.95086223,16.49653717,50,23.481,20.0912,20.9675,8,3.59E-16,8,8,18.42,4.936701369,21,5.775079977,2.973080239,1.004021967,2.845783331,0,0,0.519166667,829.3709212,23.74689157,16.29282241,2.570461183,10.20743457,6.2125717,9.947,0,100,23.481,165.94,2.36,0.923594122,20.9534269,58.70666988,58,20.309103,121,8,0.069792599,2.34102238,2.184,4.377,9.915,14.856,19.559,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1941,UMBS,I2_Susan_2.CSV,12.02976893,3.018066339,11.72555998,9.108724425,12.39339932,40,19.126,14.368575,13.948,8,2.46E-16,8,8,13.4,3.881580434,13.5,5.771463509,3.093321173,0.916024173,3.069723108,0,0,0.5975,175.9022978,10.51826534,8.078885566,3.034461333,7.651168627,4.449828817,6.8715,0,100,19.126,208.425,2.875,0.883443741,15.85382263,73.41022564,75,17.88340936,128,15,-0.390192955,3.249067818,2.04,3.962,6.861,11.505,13.843,UMBS-AmeriFlux,UMBS_AF_I2,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2270,UMBS,fhd_042010_50s.CSV,14.11081543,5.449462577,14.8783689,29.69664238,15.02804346,10,22.437,18.2807,21.3605,8,0,8,8,13.1,8.937436868,15,5.76868511,3.175061389,1.292819195,2.658603226,0,0,0.57826087,1075.781517,26.39766141,19.46650942,5.882420327,10.18775057,6.26414312,9.197,0,100,22.629,221.1,5.7,0.929219235,19.89217759,57.75418742,58,17.59245149,122,9,-0.03239253,2.700397356,2.232,4.4955,9.196,15.678,19.585,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1915,UMBS,fhd_042010_11n.CSV,13.43071786,3.692094282,14.36696687,13.63156019,13.91916345,50,22.836,18.23936,19.4615,8,3.59E-16,8,8,14.92,6.589540258,16,5.76868511,2.922853607,1.014159038,2.856941654,0,0,0.586666667,1085.200622,28.7222949,16.13165824,3.717818934,7.340185881,5.470915841,5.617,0,100,22.836,159.9,3.16,0.932253882,20.67361345,52.05682814,51,18.26977564,124,8,0.274784835,2.730667793,1.932,2.737,5.616,10.4525,16.7042,UMBS-FASETHD,UMBS_fasetHD,NA,treatment,stem-girdiling,2009,unmanaged,NA,BDF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2110,UMBS,CMSBS40FNS.CSV,17.36877964,6.346145167,19.40424652,40.27355849,18.46459384,40,28.827,23.18115,25.492,8,4.02E-16,8,8,19.075,8.416673013,23.5,5.767755072,3.089331715,1.195234787,3.107285548,0,0,0.640833333,2009.995863,37.35654448,24.7887968,6.440694486,10.97885004,7.894641147,8.126,0,100,29.133,374.05,5.55,0.940248539,25.4153783,67.35642174,70,20.88623029,131,8,-0.27440243,2.453756133,2.635,3.733,8.121,18.645,22.7976,UMBS-LTREB,UMBS_BS40,NA,,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2011,UMBS,CMSPSA2NS.CSV,12.01957832,2.642617377,12.42753666,6.983426602,12.29955706,40,17.881,13.8459,14.628,8,3.18E-16,8,8,13.175,2.744575069,14,5.76220974,3.274933832,1.095183646,2.993662037,0,0,0.542105263,102.578568,7.611494746,6.681595301,2.67009604,7.981718756,3.944126893,7.056,0,100,17.881,388.4,2.675,0.844497914,14.51738192,67.22245831,69,15.00814633,109,8,-0.705788026,3.609292782,3.08,4.805,7.055,11.70825,13.351,UMBS-LTREB,UMBS_PSA2,NA,,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1809,UMBS,ahd_041910_49n.CSV,13.62922418,4.49590696,14.69774949,20.2131794,14.33752655,50,21.542,16.42314,17.306,8,3.59E-16,8,8,15.1,6.051648451,17,5.759524139,3.138207249,1.037901863,2.932692475,0,0,0.597391304,318.8464166,13.07060856,12.16575556,4.514978609,9.229846936,5.40407397,9.6995,0,100,21.542,155.48,3.26,0.901967062,18.52320055,63.17366117,63,20.0521617,129,11,-0.039906817,2.525876096,2.339,3.706,9.6895,13.4875,16.5184,UMBS-AmeriFluxHD,UMBS_AmeriFluxHD,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2091,UMBS,Pearsall_NE_9112_082414.CSV,13.86752228,7.524960297,14.3511482,56.62502747,15.73269131,40,26.339,17.6065,22.763,8,3.18E-16,8,8,14.175,9.394181232,15.5,5.752752105,3.441041181,0.867935498,3.470382087,0,0,0.725925926,1460.493557,26.31671123,27.7114465,8.374623626,8.630707769,7.902228034,3.9225,0,100,26.339,191.925,4.6,0.897302489,18.81786942,65.36783107,64,16.96264878,122,12,0.032817344,2.754983194,2.034,2.43,3.918,17.608,21.7474,UMBS-Pearsall,UMBS_Pearsall_NE_9112,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1858,UMBS,ahd_062911_43s.CSV,12.28531907,4.122656662,12.75942024,16.99629795,12.94547939,50,20.563,14.9776,15.934,8,3.59E-16,8,8,13.36,4.84351028,15,5.752479433,3.511805306,1.180791929,3.268362324,0,0,0.677272727,240.0419339,11.44339559,10.44464606,4.428582558,7.985067939,5.190387458,6.88,0,100,20.563,211.78,3.58,0.924600553,17.41879751,71.77444959,74,18.42338083,126,10,-0.350668905,2.731235468,1.8948,2.743,6.88,12.824,15.1212,UMBS-AmeriFluxHD,UMBS_AmeriFluxHD,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2008,UMBS,AM_C9_2012.CSV,12.35754414,5.675496017,10.31249895,32.21125504,13.5688935,40,27.819,17.584025,17.938,8,1.42E-16,8,8,13.225,7.982312177,11,5.746742601,2.957642297,1.113817421,2.658717997,0,0,0.697413793,1928.106592,31.86781617,30.20842405,7.105296087,6.646659433,6.258715305,3.892,0,100,27.819,225.575,4.675,0.856466001,19.91932094,58.16653728,56,28.2971552,1506,0.379,23.30031927,1004.56232,1.726,2.576,3.886,8.133,18.7778,UMBS-AmeriFlux,UMBS_AF_C9,NA,reference,,NA,unmanaged,NA,DBF,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1909,UMBS,Pearsall_NE_9427_072514.CSV,15.16050219,6.502009588,15.93765075,42.27612868,16.46390149,40,30.112,19.304,21.396,8,4.27E-16,8,8,15.875,8.023003786,19,5.733287007,3.443784744,0.979925662,3.549587233,0,0,0.772580645,1057.603673,23.76719701,22.19738766,7.035761126,10.4017448,7.740815684,7.465,0,100,30.112,192.425,5.125,0.9376393,22.57921635,76.84035361,80,20.03916317,130,9,-0.490530114,2.750728127,1.951,3.515,7.458,18.54,21.5576,UMBS-Pearsall,UMBS_Pearsall_NE_9427,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
1765,UMBS,ac_104.CSV,13.14948511,3.348405866,13.41527409,11.21182184,13.55877889,40,21.484,16.27145,17.5655,8,3.18E-16,8,8,13.7,4.653093815,14.5,5.731966193,3.540383562,1.148016202,3.381780562,0,0,0.635227273,351.2184624,13.95321022,12.51105059,4.161184933,8.438775783,4.337011362,7.595,0,100,21.484,415.125,3.975,0.929099757,18.13144466,71.88138554,73,13.68967348,112,12,-0.807826143,4.392661379,3.813,4.763,7.595,10.572,15.3576,UMBS-LTREB,UMBS_ac104,NA,reference,,NA,unmanaged,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2138,UMBS,Pearsall_NE_9411_081814.CSV,13.51965143,3.889993385,13.66989969,15.13204854,14.05470462,40,22.589,15.821925,16.2285,8,4.02E-16,8,8,14.075,4.502919281,13,5.72772325,3.333781385,1.071616319,3.262865232,0,0,0.721875,177.4239701,8.745804781,10.0466347,3.700084291,9.775968718,5.294599037,8.755,0,100,22.589,168.75,3.1,0.935150834,18.37819026,82.20385471,86,20.23015811,136,10,-0.816720148,3.546971397,3.249,5.556,8.752,13.4415,18.2973,UMBS-Pearsall,UMBS_Pearsall_NE_9411,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
2250,UMBS,Pearsall_NE_8914_081814.CSV,13.58236821,3.850892442,14.31422821,14.8293726,14.10458665,40,29.346,17.215675,16.6665,8,2.84E-16,8,8,14.375,5.20693571,15,5.726328092,3.097845601,0.927845978,3.068966808,0,0,0.729166667,568.8207248,17.06279159,16.66378912,5.107298701,9.061010031,4.675913701,9.4215,0,100,29.346,209.475,5.425,0.860663124,18.3027205,84.40983998,84,21.66674686,141,12,-0.314600657,2.833741435,3.057,4.888,9.414,12.506,14.6574,UMBS-Pearsall,UMBS_Pearsall_NE_8914,NA,reference,,NA,,NA,,,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA
