siteID,siteName,latitude,longitude,mat,map,pft.x,ymin,xmax,ymax,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,lad.mean,lad.sd,lad.median,lad.column.max,lad.max.ht.mean,lad.max.ht.sd,lad.max.ht.median,lad.max,lad.mean.peak,lad.peak.sd,lad.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.return.ht,sky.fraction,canopy.cover,max.ht,scan.density,rumple,gap.variables,enl,fhd,entropy,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft.y,notes
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_ContR2T3SN.CSV,9.404527904,5.951613629,7.690569475,35.42170478,11.09767614,50,28.08,14.63788,15.417,3.520557216,2.113743674,3.960489558,6.259581464,8.94,6.990985449,5.5,5.472270674,1.863287316,1.24720063,1.641707173,0,0,0.796551724,1028.393961,16.98423355,27.20165017,8.119587862,6.512207975,5.448002757,4.671,7.233377222,92.76662278,28.08,486.2,8.38,0.870881095,15.45109489,2.865018019,9.555000057,1.432705662,83.89213164,84,18.67442295,137,7,-0.531815319,3.664208384,2.527,3.41975,4.67,5.897,17.1799,AGEF-Fahey2019,ContR2T3S,2019,,,NA,,NA,DBF,
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_60R3T1SN.CSV,10.03435799,4.263917168,10.49085798,18.18098961,10.8860328,50,23.863,13.34752,14.092,3.702499818,1.965717059,4.133040246,6.447305863,10.44,4.704144937,11,3.80666249,1.826513884,1.050798389,1.825266679,2,0.04,0.7488,73.4795793,5.685913275,6.414824202,5.294036318,8.000611921,4.179135861,6.919,12.35202236,87.64797764,23.863,486.68,4.64,0.90795046,16.03243587,2.719843216,8.628237895,1.7033877,95.6242086,101,21.35066168,144,5,-0.946257897,3.835194104,3.0504,4.661,6.918,11.576,13.585,AGEF-Fahey2019,60R3T1SN,2019,,,NA,,NA,DBF,
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_90R3T3SN.CSV,9.584553869,4.880728035,7.739529262,23.82150615,10.73353385,50,26.917,12.9609,10.3225,4.091736331,1.54289753,4.319949769,6.242223265,10.86,6.966420918,8,6.133398043,1.996048469,0.931475663,1.864850724,0,0,0.757857143,176.7196954,7.37803199,11.05822496,6.490167871,7.029672484,4.543434591,5.875,2.523684741,97.47631526,26.917,496.22,4.94,0.890534877,17.29927437,2.916930273,9.604745659,1.652004096,94.02895074,97,19.43704109,145,3,-0.58566386,3.190290486,2.718,3.846,5.874,8.579,14.6204,AGEF-Fahey2019,90R3T3SN,2019,,,NA,,NA,DBF,
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_ConR1T1WE.CSV,7.202278178,3.836476506,6.940091712,14.71855198,8.142296476,50,23.822,11.63184,9.5515,3.848026112,1.720959047,4.104114556,6.289715571,6.82,4.62773361,6,5.087596335,1.895067767,1.103846988,1.765859722,0,0,0.7504,407.5592224,10.98715616,16.93639932,6.459810146,4.818731417,3.463023545,3.89,5.159030293,94.84096971,23.822,502.54,7.22,0.817825997,12.68662976,2.62909301,8.335827335,1.609609872,85.66959077,86,19.31835484,136,3,-0.448345234,3.261613653,1.798,2.826,3.89,5.892,7.572,AGEF-Fahey2019,ConR1T1WE,2019,,,NA,,NA,DBF,
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_90R3T1SN.CSV,10.62073172,5.025284157,10.42561299,25.25348086,11.72810102,50,24.642,14.44932,15.7795,3.546361654,2.044238094,3.664904118,6.484635236,10.38,5.413098249,9,4.966335035,1.793707459,1.097997443,1.819614773,1,0.02,0.737692308,132.3016987,7.122819595,9.031452802,6.222236652,7.725523068,4.316726791,6.389,13.56197905,86.43802095,24.642,523.2,6.54,0.933589158,18.61724416,2.897409079,9.2846092,1.724266316,97.25385942,102,21.56988902,150,8,-1.004283465,4.02265377,2.85,4.527,6.387,10.544,13.5498,AGEF-Fahey2019,90R3T1SN,2019,,,NA,,NA,DBF,
AEF,"Argonne Experimental Forest, MI, USA",45.754,-88.969,5,813,-9912704,5733922,-9901294,5743364,ARG_ConR1T2WE.CSV,9.414255972,4.865240486,8.957736987,23.67056499,10.5747515,50,24.794,14.48444,15.502,3.677878375,1.856789537,3.742180393,6.190315406,8.9,5.939319002,7,4.859812404,1.447441983,0.888361076,1.210013095,0,0,0.687692308,410.6517847,13.84790384,14.7948418,6.254256553,6.623805966,4.530274706,4.969,4.306048403,95.6939516,24.794,501.74,6.22,0.918656377,19.25605727,3.007670837,9.656433067,1.387600936,80.83992334,81,20.62138957,136,1,-0.430256304,3.067290206,1.984,3.1925,4.969,9.094,13.4464,AGEF-Fahey2019,ConR1T2WE,2019,,,NA,,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_12_2.CSV,12.30699005,6.878696531,12.38689509,47.31646596,14.05686872,40,26.796,17.03455,19.994,4.125909169,1.426717098,4.127101866,5.926926026,12.2,8.620785853,13,4.077537444,2.106566953,0.934820281,2.263733006,0,0,0.766071429,1923.431883,25.44494803,35.72095327,7.953136798,8.109873948,7.183688248,4.337,1.185609158,98.81439084,26.796,367.025,6.1,0.928981799,18.94460641,2.943314907,9.678362963,1.577201412,84.51751483,85,19.3936302,136,10,-0.482763817,3.212327329,1.807,2.327,4.334,14.515,20.0466,ARNO-EAGERNEON,ARNO_12,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_11_6.CSV,6.063989189,3.630733537,4.752395075,13.18222602,7.044475513,40,24.269,11.06945,7.9585,4.074637785,1.437814339,3.927329175,6.148468296,5.475,4.690347426,4,4.718498871,2.112256162,0.977641688,1.914320698,0,0,0.759,503.1795164,11.64791281,19.17043671,6.572910962,3.598896308,3.298647648,2.4425,2.134088763,97.86591124,24.269,397.25,5.6,0.753356727,11.12746813,2.473994511,7.890062839,1.41756165,77.58040654,75,17.43245199,134,11,0.022314974,3.230995339,1.452,1.975,2.441,3.555,6.696,ARNO-EAGERNEON,ARNO_11,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_12_1.CSV,14.77616528,6.77926225,16.93458577,45.95839665,16.22881046,50,28.561,18.48764,20.5445,3.657347986,1.572355427,3.973258228,6.095824562,14.8,7.884368415,17.5,5.902633333,1.727534435,1.042991284,1.726365516,0,0,0.774,545.0889971,12.80502855,19.52230112,7.112754031,11.60055844,7.555071317,12.7645,2.196734059,97.80326594,28.561,411.64,5.06,0.935834123,21.64502165,3.069280205,10.28835662,1.783161035,98.18246869,105,20.65259647,140,8,-0.97020795,3.612291139,1.87,3.423,12.759,17.65,21.037,ARNO-EAGERNEON,ARNO_12,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_12_5.CSV,6.638060092,4.643875857,4.473122469,21.56558297,8.067855055,40,27.378,12.0785,12.768,3.386316185,1.587701245,3.049152792,5.855071922,5.775,4.827737698,4,3.934622837,1.750582542,0.904691654,1.722341247,0,0,0.796428571,763.6841461,12.22787019,24.78231904,7.791465206,4.52054152,4.573390675,2.476,1.59301473,98.40698527,27.378,375.2,9.625,0.810209838,12.53115919,2.582617759,8.54779271,1.276757851,81.85471417,79,18.75665,141,14,0.066090973,3.105661319,1.542,1.807,2.476,4.68,11.993,ARNO-EAGERNEON,ARNO_12,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_12_3.CSV,13.127255,8.078119882,13.31509529,65.25602083,15.36064595,40,30.015,16.552025,16.541,3.665939645,1.308493956,3.664503963,6.212606096,12.775,8.865049496,10.5,4.553876892,1.875360575,0.927703876,1.745855695,0,0,0.77983871,426.8282322,9.644585602,18.27047347,9.354759078,11.05990425,7.881650662,7.786,1.057719647,98.94228035,30.015,439.75,4.4,0.952809581,22.7356937,2.958076912,10.06248212,1.58001988,94.57336629,98,16.48311132,134,13,-0.931670702,4.283487537,2.386,3.636,7.785,16.422,22.605,ARNO-EAGERNEON,ARNO_12,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_1.CSV,14.16813857,6.880947172,13.19312291,47.34743399,15.71304867,40,32.303,20.91895,23.3795,4.503518708,1.239392283,4.652768454,6.040254711,14.05,8.837420438,13,5.043425117,2.175074655,0.996120802,2.183139139,0,0,0.76969697,2117.836434,27.25984769,37.07744783,8.211411771,10.27243406,7.067841234,7.965,0.549511545,99.45048845,32.303,450.525,6.65,0.970449928,27.01304821,3.220025557,11.19010435,1.692389488,82.92002009,86,18.00070759,130,9,-0.91836126,4.008055893,2.026,4.64,7.955,14.7695,20.6469,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,MF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_2.CSV,18.67512013,8.350450039,21.28400263,69.73001585,20.41437918,40,32.401,23.7486,27.6335,4.13945861,1.342897798,4.265258681,6.059123196,19.85,10.00397357,22.5,5.655991811,1.93707007,0.889570776,1.907429628,0,0,0.746969697,1669.37687,24.85689638,32.42701918,8.893867423,13.81913654,9.098472024,14.28,1.510925151,98.48907485,32.401,430.325,7.35,0.893379708,22.05686871,3.039986552,10.57364866,1.367857334,80.21548265,84,17.40089753,127,10,-0.871458668,3.790581557,2.5102,4.262,14.276,21.879,24.4104,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,MF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_35_2.CSV,6.638916172,6.234855438,4.337443238,38.87342233,9.077075281,70,30.78,10.27318571,7.8565,2.603627269,1.944945001,3.182672776,5.505331536,7.171428571,7.531521063,4,4.905274778,1.54037863,1.266475161,1.35745248,0,0,0.871875,487.5571502,6.63110262,21.0614726,7.781340025,6.251466305,5.722755299,3.631,0.572390572,99.42760943,30.78,169.8285714,4.771428571,0.909361126,14.11997687,2.750203792,9.42457747,1.370910441,79.5012699,79,17.30565362,134,9,-0.303306087,2.86844809,1.7129,2.579,3.63,8.11825,13.6843,ARNO-EAGERNEON,ARNO_35,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_35_3.CSV,9.740298176,8.053502584,6.285443602,64.85890387,12.5871019,50,28.318,15.26138,10.9825,3.473244307,1.472133389,3.505155934,5.624017506,9.5,9.626176048,5,4.386184645,1.820632883,0.996418404,1.620514315,0,0,0.802068966,2037.947045,23.61210042,38.47617131,10.1744937,7.031898316,7.958629508,3.294,1.472421315,98.52757868,28.318,256.84,8.72,0.859151676,14.68827649,2.730431728,9.129192054,1.267315414,68.40602514,69,14.66059706,116,7,-0.301799358,3.303715267,1.538,2.129,3.291,6.309,23.5272,ARNO-EAGERNEON,ARNO_35,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_11_5_2.CSV,7.326417755,6.117086652,4.375926979,37.41874911,9.346297198,10,24.084,13.6501,13.169,3.633009664,1.496624144,3.692483333,5.686975356,6.7,8.667307669,2.5,3.533686565,1.763311023,0.915717665,1.391679186,0,0,0.704,449.5878407,14.51114344,15.46009563,6.800162473,5.039963094,5.559607452,2.563,2.951289398,97.0487106,24.084,349.2,4.4,0.773485297,13.96153846,2.44217314,7.769890386,1.413881801,73.7741364,73,18.3288705,124,15,-0.28576577,2.993029137,1.2338,2.006,2.563,4.513,16.2306,ARNO-EAGERNEON,ARNO_11,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_11_4.CSV,7.710993148,5.889844913,5.073072683,34.6902731,9.658283057,40,27.151,13.3421,14.658,3.994241334,1.572047424,4.182049548,6.12905021,7.525,6.849995321,3.5,5.602118821,2.060123551,1.104670364,1.79865613,0,0,0.791964286,377.8660809,10.92558296,16.07786422,8.313757103,5.621889847,5.756022112,2.862,0.988016318,99.01198368,27.151,392.325,6.75,0.83295799,13.71742112,2.619968961,8.649601887,1.283743068,77.10326402,75,18.48884506,131,11,-0.102815018,3.044177327,1.5567,2.114,2.862,5.61975,17.556,ARNO-EAGERNEON,ARNO_11,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_11_5.CSV,6.765781849,4.647998677,4.739250237,21.60389171,8.164530973,30,26.589,11.166,6.5475,3.652477116,1.30301909,3.495243338,5.978885765,6.066666667,5.860053744,4,3.951243719,1.893221085,0.741035397,1.761154104,0,0,0.797619048,1158.736936,16.08062541,30.00250693,8.047783644,4.178162907,3.851063791,3.127,0.521920668,99.47807933,26.589,383.3333333,6.1,0.718962184,10.82030457,2.57178898,8.436747567,1.368549844,77.72542847,76,17.89912424,130,14,-0.173927093,3.008568525,1.789,2.286,3.127,4.3125,6.8402,ARNO-EAGERNEON,ARNO_11,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_3.CSV,9.526221939,6.567956309,7.611922301,43.13805007,11.53361147,50,31.303,15.52752,15.8315,4.120608145,1.543656722,4.50948399,6.084499413,10.22,8.17734551,7,5.129898715,2.248936875,1.157467366,2.266523711,0,0,0.80875,441.7025681,11.71502601,17.44880322,8.726620376,7.461589926,6.502993479,4.566,1.725816923,98.27418308,31.303,369.8,7.98,0.907450822,18.25638298,2.906304975,10.00848295,1.27977723,80.05367465,81,19.10455341,136,6,-0.631189152,3.71934362,1.901,2.766,4.565,9.76,19.251,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_4.CSV,11.77475153,8.585215689,11.5,73.70592842,14.53608477,70,34.928,19.75322857,23.366,3.075902167,2.145202264,3.634333345,5.96100534,11.44285714,9.448005256,11,5.80814249,1.686484831,1.333425733,1.624411451,0,0,0.860714286,1109.152862,15.81703151,29.30826464,7.948744705,12.16413036,7.636525486,11.211,0.270108043,99.72989196,34.928,238.1142857,5.042857143,0.946093825,23.24380403,3.036641031,10.79006257,1.317658575,82.18104123,86,17.8963877,128,9,-1.083567176,4.342837825,2.794,4.781,11.209,19.727,22.6098,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_5.CSV,20.35936494,5.229282922,21.41938388,27.34539988,21.00394024,40,32.703,24.42765,25.9705,4.249068076,1.267936214,4.342623388,5.710427017,21.5,5.724441525,23,3.583518938,1.974034166,0.73047637,1.88806795,0,0,0.775735294,377.4965179,12.40268201,14.95560085,5.556401707,17.06901562,6.652426041,19.195,1.222596965,98.77740304,32.703,296.625,5.5,0.901307488,20.79002625,3.038203251,10.59563302,1.509366492,87.73418694,90,15.53596635,129,11,-1.492623188,6.581486898,7.311,10.565,19.193,22.31,24.4222,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_36_4.CSV,5.727405893,2.81769336,5.122677452,7.939395868,6.367424066,40,20.789,8.509025,7.333,3.53622075,1.524420182,3.531003997,6.202535517,5.575,3.265102975,5,6.02827852,2.100147113,1.10883358,1.932225425,0,0,0.751136364,64.87133731,3.461030245,7.272730364,4.522600951,4.327708489,2.616188388,3.746,0.342804021,99.65719598,20.789,430.4,4.625,0.698530104,8.502725149,2.227311808,6.758608409,1.470786437,91.42618937,93,16.01948146,145,20,-0.170915274,3.169297731,2.061,2.652,3.745,5.048,6.865,ARNO-EAGERNEON,ARNO_36,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_6.CSV,9.952817426,7.214298842,7.784910629,52.04610778,12.23942522,40,29.266,15.54685,14.6215,3.401220314,1.674662602,3.804600631,5.726847748,9.45,8.524324171,4.5,5.159055299,2.09049503,1.21667902,2.04433089,0,0,0.825,1219.637298,19.80491584,28.76460684,9.580184323,7.70106391,8.037013551,3.217,9.052528228,90.94747177,30.161,254.75,6.35,0.900044875,16.60491579,2.663748788,9.074192634,1.214087836,71.85435645,71,23.77438855,995,1,15.71846709,586.3562329,1.4647,1.89175,3.2155,15.0575,21.1745,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_01_6_lastpart.CSV,7.06221451,2.904668408,8.538800921,8.437098558,7.580782446,10,14.413,10.1798,11.06,3.341150325,1.823816276,3.533489392,5.659482216,6.7,3.301514804,9,4.727387819,2.099529452,1.210505421,2.078761732,0,0,0.666666667,25.40323125,3.228244261,3.870616262,3.954472399,5.712199894,3.754850489,6.378,6.028898854,93.97110115,25.967,602.3,3.9,0.916991074,10.31288344,2.050583506,6.678394703,1.40265692,74.49770237,83,25.14500451,132,10,-0.755732216,2.587367599,1.208,1.71275,6.372,8.598,10.3292,ARNO-EAGERNEON,ARNO_01,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_12_6.CSV,12.34484969,7.412140074,12.30637505,54.93982048,14.36093096,50,29.02,18.08896,21.0605,4.017643911,1.347927481,3.962651057,5.789960171,11.22,8.624336709,9,4.812184355,1.924268107,0.898771006,1.79378787,0,0,0.765333333,752.9667265,17.42567155,21.19699737,8.342016518,8.755576788,7.139055532,4.978,1.133559531,98.86644047,29.02,259.48,7.26,0.942743337,22.19630797,3.023943198,10.18459608,1.413181072,89.71125497,90,21.60230362,135,8,-0.568878935,3.024035958,1.86,2.288,4.976,15.835,17.9614,ARNO-EAGERNEON,ARNO_12,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_35_1.CSV,12.79554149,7.955301309,12.53865316,63.28681892,15.01434416,40,28.502,18.427775,23.989,3.801396594,1.3711007,3.895215887,5.758901774,12.925,9.430956935,12.5,3.218875825,1.754944772,0.693934908,1.668935124,0,0,0.766666667,1359.530657,23.34030945,28.54401183,9.336501059,9.825093884,8.210767623,6.78,0.427350427,99.57264957,28.502,327.725,6.825,0.941218862,21.32346723,3.074506894,10.29951896,1.648376309,79.25935009,83,19.4806493,128,10,-0.657537856,3.215930667,1.3804,2.044,6.78,18.523,21.31,ARNO-EAGERNEON,ARNO_35,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_04_3.CSV,6.816885539,3.174514478,6.560107923,10.07754217,7.503034857,40,19.704,10.47915,9.676,3.784150206,1.264551588,3.789855371,6.104793232,7.075,4.536956508,6,4.158883083,2.020525845,0.952325337,1.710542619,0,0,0.708333333,76.62725373,5.008741697,7.179119747,4.524808456,4.887576679,3.308635239,3.962,0.328860826,99.67113917,19.704,380.225,4.825,0.81373925,11.18510858,2.563621207,7.641697623,1.774497866,87.61534908,89,19.74983595,137,13,-0.427165877,2.935577845,1.694,2.3115,3.961,6.348,9.324,ARNO-EAGERNEON,ARNO_04,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_04_4.CSV,6.750988288,5.512348652,5.104646702,30.38598766,8.671919098,40,25.726,11.110175,7.92,3.308959833,1.961271401,3.759695541,5.929589143,6.4,6.60535913,3.5,5.59471138,1.884754973,1.287116474,1.746398491,0,0,0.835185185,547.0723895,12.06225046,20.03932392,8.020166438,5.850613438,4.989540427,3.829,11.15308397,88.84691603,25.726,403.825,6.225,0.883770575,13.39534884,2.609021762,8.47280379,1.325584759,75.57064195,75,18.34811228,124,10,-0.360229918,2.869181404,1.708,2.083,3.8265,7.60625,12.8956,ARNO-EAGERNEON,ARNO_04,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_35_4.CSV,9.642217997,6.46499784,6.800107324,41.79619707,11.57292707,50,26.168,15.10886,18.0155,3.898475914,1.477564711,4.283586562,5.730099783,9.32,7.622308826,6,4.736198448,2.031597742,1.009772649,1.791759469,0,0,0.767407407,711.8928454,16.1063367,21.27154822,7.860637052,6.619017117,6.146016833,4.094,1.292407108,98.70759289,26.168,297.24,6.98,0.872799329,15.45061975,2.830276992,9.239544782,1.492996864,70.64839062,71,16.03044974,118,11,-0.201939485,2.901800179,1.81,2.517,4.094,6.8005,18.3081,ARNO-EAGERNEON,ARNO_35,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_35_5.CSV,5.079980666,3.022189242,4.400355306,9.133627812,5.891645838,40,25.243,8.36345,6.0865,3.66589132,1.340389135,4.031905332,5.480638923,4.825,4.08177626,4,5.480638923,2.271595769,1.158158732,2.099852539,0,0,0.825,311.2638547,6.528487304,16.39032361,5.157647874,3.422546319,2.360552636,2.726,0.616424737,99.38357526,25.243,251.575,4.9,0.73901847,7.533142243,2.077969279,6.70882541,1.256075207,75.2404962,73,15.34188618,121,13,-0.080035997,3.231727391,1.733,1.991,2.726,4.323,5.749,ARNO-EAGERNEON,ARNO_35,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_36_1.CSV,7.688765788,4.362437543,6.128191804,19.03086132,8.813183825,40,22.452,11.06275,9.0255,4.021564157,1.488971019,4.349486467,5.805134969,8.125,5.214317076,6,5.560681631,2.399942348,1.212762897,2.238668407,0,0,0.751086957,79.61913174,4.903707379,7.454715668,5.800680176,5.459002418,4.012252638,4.571,1.393338797,98.6066612,22.452,335.65,4.175,0.830937684,11.13043478,2.544356938,7.91646052,1.515655918,88.91771195,91,17.60271191,135,13,-0.634005235,3.556733826,1.773,2.571,4.57,6.2215,11.8362,ARNO-EAGERNEON,ARNO_36,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_11_3.CSV,6.872140434,4.083786899,5.683565443,16.67731544,7.967853958,40,27.17,12.54375,8.056,3.687729307,1.398772241,3.693460675,6.059123196,5.675,4.885286649,4,4.86753445,2.002041137,0.999755067,1.998177748,0,0,0.789285714,831.4217527,15.43903869,24.35277883,8.256286661,4.519295542,4.133137685,3.332,2.052167242,97.94783276,27.17,391.175,8.7,0.830415438,13.47386983,2.45873799,8.119031722,1.346032532,78.39090138,77,17.09558807,133,9,-0.221148406,3.1686692,1.709,2.308,3.332,4.77,7.3525,ARNO-EAGERNEON,ARNO_11,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_03_1.CSV,5.809360822,4.070705664,4.742145294,16.5706446,7.064350759,40,23.743,9.6528,7.756,3.349154527,1.701324923,3.068355283,6.154858094,5.325,4.346454494,4,5.228431239,1.922059086,1.240856423,1.712488948,0,0,0.801,93.55832714,5.394430087,8.028602068,6.224030969,4.049147219,3.628218115,2.788,4.953840584,95.04615942,23.743,414.45,6.15,0.802444657,10.78973628,2.357998048,7.468458332,1.357099474,72.73260538,72,14.00032137,122,10,-0.296309359,4.349620004,1.363,1.976,2.788,4.298,8.084,ARNO-EAGERNEON,ARNO_03,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_36_2.CSV,5.654360034,1.888648688,5.751559009,3.566993868,5.953957207,40,14.051,7.796225,8.523,3.837994758,1.588370566,3.83061646,6.104793232,5.5,2.562050461,5,5.056245805,2.062326483,1.041360176,2.067297482,0,0,0.626666667,12.00106928,2.500871057,2.397230327,2.465429067,4.010967808,2.050990728,3.432,0.170872766,99.82912723,14.051,380.525,2.425,0.698436016,7.94329553,2.227445376,5.886455566,1.826173241,93.28459513,95,16.82107687,148,18,-0.401630638,3.112106125,2.029,2.529,3.432,4.853,7.581,ARNO-EAGERNEON,ARNO_36,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_36_3.CSV,5.157335093,2.254009174,4.834882701,5.080557356,5.617085426,40,20.742,8.070975,7.0195,3.695169297,1.43934233,3.987652525,6.194405391,5.05,3.388895895,4,4.404277244,2.066262671,0.963782547,1.99524731,0,0,0.761363636,209.1971494,5.192413278,13.49948124,4.486962575,3.532383769,2.157165015,2.986,1.422800989,98.57719901,20.742,414.8,3.95,0.655274238,7.880270692,2.179046175,6.607218023,1.445514543,86.36951868,84,17.94853221,134,13,-0.113284839,2.65641829,1.728,2.119,2.986,4.3355,5.79,ARNO-EAGERNEON,ARNO_36,2016,control,,NA,unmanaged,NA,DBF,
ARNO,"Arnot Experimental Forest, NY, USA",42.264,-76.627,9,990,NA,NA,NA,NA,ARNO_36_5.CSV,6.364066672,2.004179542,6.403432398,4.016735637,6.664657669,40,17.044,8.8125,7.9645,3.778130191,1.299337906,3.741059462,5.690359454,6.4,2.362093813,6,5.598421959,2.125986813,1.050885456,1.87753068,0,0,0.6625,8.855868229,2.171702487,2.034594932,2.453614048,4.637048025,2.40478412,4.006,0.346043353,99.65395665,17.044,383.025,3.175,0.6895009,8.136031589,2.087535581,5.919829718,1.492991822,91.55054707,94,15.85056831,132,12,-0.81053419,3.689566755,2.3714,2.898,4.0055,5.83525,7.6756,ARNO-EAGERNEON,ARNO_36,2016,control,,NA,unmanaged,NA,DBF,
